query,place_url,place_title,category,address,website,phone,plus_code,rating,reviews,price_range,description,latitude,longitude,sunday,monday,tuesday,wednesday,thursday,friday,saturday,place_id,status,timestamp,Image 1,Image 2,Image 3,Image 4,Image 5,Image 6,Image 7,Image 8,Image 9,Image 10,Image 11,Image 12,Image 13,Image 14,Image 15,Image 16,Image 17,Image 18,Image 19,Image 20
ac maintenance  for cars automobile Qatar Al Khor Marina,https://www.google.com/maps/place/Al+Khor+%26+Al+Zakhira+Auto+Electrician/data=!4m7!3m6!1s0x3e45f824a7c1c113:0x5e8063a5b4f51a18!8m2!3d25.7104802!4d51.5052202!16s%2Fg%2F11f35b0wgx!19sChIJE8HBpyT4RT4RGBr1tKVjgF4?authuser=0&hl=en&rclk=1,Al Khor & Al Zakhira Auto Electrician,notavailable,"AL Khawr Town Road, Al Khor",notavailable,5583 0158,0x3e45f824a7c1c113:0x5e8063a5b4f51a18,4.0,14,notavailable,notavailable,25.7104802,51.5052202,7 AM-1 PM3:30-10 PM,7 AM-1 PM3:30-10 PM,7 AM-1 PM3:30-10 PM,7 AM-1 PM3:30-10 PM,7 AM-1 PM3:30-10 PM,Closed,7 AM-1 PM3:30-10 PM,0x3e45f824a7c1c113:0x5e8063a5b4f51a18,success,2026-03-03T03:08:40.488Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Khor Marina,https://www.google.com/maps/place/comfort+air+service+al+khor+ac+installation+and+maintanance/data=!4m7!3m6!1s0x3e45f97fdfbe9379:0x83796d447516f81b!8m2!3d25.7119743!4d51.501245!16s%2Fg%2F11v07hm0y3!19sChIJeZO-33_5RT4RG_gWdURteYM?authuser=0&hl=en&rclk=1,comfort air service al khor ac installation and maintanance,notavailable,"622 al khor simsim, simaisma",notavailable,7036 8908,0x3e45f97fdfbe9379:0x83796d447516f81b,4.8,34,notavailable,notavailable,25.7119743,51.501245,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45f97fdfbe9379:0x83796d447516f81b,success,2026-03-03T03:08:47.814Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Ali,https://www.google.com/maps/place/Decogulf+Automotive/data=!4m7!3m6!1s0x3e45e37a8b745fb3:0xbe3a4cb4658d698e!8m2!3d25.4695749!4d51.3968437!16s%2Fg%2F11z071zc35!19sChIJs190i3rjRT4RjmmNZbRMOr4?authuser=0&hl=en&rclk=1,Decogulf Automotive,notavailable,"Building No. 34, Umm Salal Ali, Street 850, Doha",decogulfbm.com,5089 9823,0x3e45e37a8b745fb3:0xbe3a4cb4658d698e,notavailable,notavailable,notavailable,notavailable,25.4695749,51.3968437,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8 AM-9 PM,8-9 PM,0x3e45e37a8b745fb3:0xbe3a4cb4658d698e,success,2026-03-03T03:10:19.735Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Ali,https://www.google.com/maps/place/FIX+MY+CAR/data=!4m7!3m6!1s0x3e45e3c9b907461f:0x4f961d142d5be350!8m2!3d25.474721!4d51.3921098!16s%2Fg%2F11vf0v3_ql!19sChIJH0YHucnjRT4RUONbLRQdlk8?authuser=0&hl=en&rclk=1,FIX MY CAR,notavailable,"F9FR+VQH ali near to mera, Umm Şalāl 'Alī",notavailable,3999 5987,0x3e45e3c9b907461f:0x4f961d142d5be350,4.4,7,notavailable,notavailable,25.474721,51.3921098,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,4-10 PM,8 AM-12 AM,0x3e45e3c9b907461f:0x4f961d142d5be350,success,2026-03-03T03:10:27.158Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Ali,https://www.google.com/maps/place/Mechabot+Auto+Garage/data=!4m7!3m6!1s0x3e45e3455b7cef37:0x5180ce388ab93a5e!8m2!3d25.4749384!4d51.3941139!16s%2Fg%2F11y_zbjt6z!19sChIJN-98W0XjRT4RXjq5ijjOgFE?authuser=0&hl=en&rclk=1,Mechabot Auto Garage,notavailable,"Shop 2, Building, Al Meera Road, 27 Street 870, Umm Şalāl 'Alī",notavailable,3004 2440,0x3e45e3455b7cef37:0x5180ce388ab93a5e,5.0,4,notavailable,notavailable,25.4749384,51.3941139,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,8 AM-10 PM,2-10 PM,8 AM-10 PM,0x3e45e3455b7cef37:0x5180ce388ab93a5e,success,2026-03-03T03:10:42.634Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Ali,https://www.google.com/maps/place/Youth+Quick+Service/data=!4m7!3m6!1s0x3e45e32a20c8d527:0x4b5bfb1deed667be!8m2!3d25.4671544!4d51.4068167!16s%2Fg%2F11f64gvz8f!19sChIJJ9XIICrjRT4RvmfW7h37W0s?authuser=0&hl=en&rclk=1,Youth Quick Service,notavailable,"870, Umm Şalāl 'Alī",notavailable,6658 0009,0x3e45e32a20c8d527:0x4b5bfb1deed667be,4.3,3,notavailable,notavailable,25.4671544,51.4068167,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,7 AM-11 PM,4-9 PM,7 AM-11 PM,0x3e45e32a20c8d527:0x4b5bfb1deed667be,success,2026-03-03T03:10:50.558Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Ali,https://www.google.com/maps/place/Drive+Dynamics+Automobile+Services/data=!4m7!3m6!1s0x3e45e383f5698f1b:0x4905004529f52ebd!8m2!3d25.4748379!4d51.3932831!16s%2Fg%2F11lzs6_nq9!19sChIJG49p9YPjRT4RvS71KUUABUk?authuser=0&hl=en&rclk=1,Drive Dynamics Automobile Services,notavailable,Umm Salal Muhammed,notavailable,5555 5550,0x3e45e383f5698f1b:0x4905004529f52ebd,4.8,5,notavailable,notavailable,25.4748379,51.3932831,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45e383f5698f1b:0x4905004529f52ebd,success,2026-03-03T03:11:06.293Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Central,https://www.google.com/maps/place/AL+AJMYR+AUTO+SERVICES/data=!4m7!3m6!1s0x3e45e108f4c5846f:0x4df2b58a6dd274c4!8m2!3d25.4197029!4d51.4065334!16s%2Fg%2F11lh5231nj!19sChIJb4TF9AjhRT4RxHTSbYq18k0?authuser=0&hl=en&rclk=1,AL AJMYR AUTO SERVICES,notavailable,"Wadi Al Zaafaran St, Umm Salal Muhammed",g.page,5523 8747,0x3e45e108f4c5846f:0x4df2b58a6dd274c4,4.9,16,notavailable,notavailable,25.4197029,51.4065334,7:30 AM-1 AM,7:30 AM-1 AM,7:30 AM-1 AM,7:30 AM-1 AM,7:30 AM-1 AM,Closed,7:30 AM-1 AM,0x3e45e108f4c5846f:0x4df2b58a6dd274c4,success,2026-03-03T03:11:36.488Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Umm Salal Central,https://www.google.com/maps/place/Al-Sham+Car+Maintenance/data=!4m7!3m6!1s0x3e45dd27f6fcb355:0x89676deeebc94341!8m2!3d25.362661!4d51.4466535!16s%2Fg%2F11hzyy391j!19sChIJVbP89ifdRT4RQUPJ6-5tZ4k?authuser=0&hl=en&rclk=1,Al-Sham Car Maintenance,notavailable,"9C7W+3M6, Al-Rayyan",notavailable,3321 3531,0x3e45dd27f6fcb355:0x89676deeebc94341,3.0,7,notavailable,notavailable,25.362661,51.4466535,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45dd27f6fcb355:0x89676deeebc94341,success,2026-03-03T03:11:44.341Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Zubarah Fort Area,https://www.google.com/maps/place/Al+zubarah+Auto+electric+%26+purchase/data=!4m7!3m6!1s0x3e4f53c6ce806edb:0xa990736c057d727!8m2!3d25.8223222!4d51.3488313!16s%2Fg%2F11tcv0j024!19sChIJ226AzsZTTz4RJ9dXwDYHmQo?authuser=0&hl=en&rclk=1,Al zubarah Auto electric & purchase,notavailable,"Al zubarah 801, Doha",notavailable,7738 3485,0x3e4f53c6ce806edb:0xa990736c057d727,5.0,2,notavailable,notavailable,25.8223222,51.3488313,6 AM-10 PM,6 AM-10 PM,6 AM-10 PM,6 AM-10 PM,6 AM-10 PM,3-9 PM,6 AM-10 PM,0x3e4f53c6ce806edb:0xa990736c057d727,success,2026-03-03T03:13:59.987Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Zubarah Fort Area,https://www.google.com/maps/place/Al+Zaher+Auto+Electrical/data=!4m7!3m6!1s0x3e45ddb34ecd7203:0x5e11c4ca2cf90c3!8m2!3d25.3260659!4d51.4661695!16s%2Fg%2F11rz40dpk0!19sChIJA3LNTrPdRT4Rw5DPokwc4QU?authuser=0&hl=en&rclk=1,Al Zaher Auto Electrical,notavailable,"8FG8+CF6, Doha",notavailable,notavailable,0x3e45ddb34ecd7203:0x5e11c4ca2cf90c3,5.0,2,notavailable,notavailable,25.3260659,51.4661695,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45ddb34ecd7203:0x5e11c4ca2cf90c3,success,2026-03-03T03:14:16.967Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Zubarah Fort Area,https://www.google.com/maps/place/Al+Quba+Auto+Electrical/data=!4m7!3m6!1s0x3e45d1dd154a34c3:0x39efb5c8560a1375!8m2!3d25.2377844!4d51.4518336!16s%2Fg%2F11kjp31rdp!19sChIJwzRKFd3RRT4RdRMKVsi17zk?authuser=0&hl=en&rclk=1,Al Quba Auto Electrical,notavailable,"6FQ2+4QM, Doha",notavailable,notavailable,0x3e45d1dd154a34c3:0x39efb5c8560a1375,3.8,9,notavailable,notavailable,25.2377844,51.4518336,8 AM-12:30 PM4-10 PM,8 AM-12:30 PM4-10 PM,8 AM-12:30 PM4-10 PM,8 AM-12:30 PM4-10 PM,8 AM-12:30 PM4-10 PM,Closed,8 AM-12:30 PM4-10 PM,0x3e45d1dd154a34c3:0x39efb5c8560a1375,success,2026-03-03T03:14:24.976Z,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepXapbR5OtUgUrbq3K7-6RWUk7L_2R4ySxQosUeyRMiELjHLBA5hG9WUlZ2nJmbH2jNbzm_fygqXe_d2BrNYIto09w11sfEfAOkd28oaybevTpKdsz9UnFOB1Qv9GvNneWg7YEqkA=w426-h240-k-no,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Lusail Development Area,https://www.google.com/maps/place/COOL+TEST+CAR+SERVICE+W.L.L/data=!4m7!3m6!1s0x3e45d1e4f78e0b1f:0x5e8e1c08543700e2!8m2!3d25.2178281!4d51.4380846!16s%2Fg%2F11y94pj0zd!19sChIJHwuO9-TRRT4R4gA3VAgcjl4?authuser=0&hl=en&rclk=1,COOL TEST CAR SERVICE W.L.L,notavailable,"E Industrial Rd, Doha",facebook.com,5571 0270,0x3e45d1e4f78e0b1f:0x5e8e1c08543700e2,5.0,2,notavailable,notavailable,25.2178281,51.4380846,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,7 AM-9 PM,0x3e45d1e4f78e0b1f:0x5e8e1c08543700e2,success,2026-03-03T03:15:12.888Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar New Mall,https://www.google.com/maps/place/New+Year+A%2FC+REFARING+%26+SPARE+PARTS/data=!4m7!3m6!1s0x3e45cfa9c85a7fff:0xf09a4e109cc2978d!8m2!3d25.2671145!4d51.5453333!16s%2Fg%2F11mwzh2q6k!19sChIJ_39ayKnPRT4RjZfCnBBOmvA?authuser=0&hl=en&rclk=1,New Year A/C REFARING & SPARE PARTS,notavailable,Doha,notavailable,5585 3107,0x3e45cfa9c85a7fff:0xf09a4e109cc2978d,1.0,1,notavailable,notavailable,25.2671145,51.5453333,7:30 AM-9 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,9 AM-5 PM,0x3e45cfa9c85a7fff:0xf09a4e109cc2978d,success,2026-03-03T03:17:35.093Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Lulu Hypermarket Locations,https://www.google.com/maps/place/Cool+Drive+car+care+center/data=!4m7!3m6!1s0xd6211f106f7bf8b:0x45990fd0e9324162!8m2!3d25.2874415!4d51.4306892!16s%2Fg%2F11y9sw3yxt!19sChIJi7_3BvERYg0RYkEy6dAPmUU?authuser=0&hl=en&rclk=1,Cool Drive car care center,notavailable,"7CQJ+27W, Al Qalah St, Al-Rayyan",linktr.ee,7787 7346,0xd6211f106f7bf8b:0x45990fd0e9324162,5.0,41,notavailable,notavailable,25.2874415,51.4306892,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,8 AM-11 PM,4-11 PM,8 AM-11 PM,0xd6211f106f7bf8b:0x45990fd0e9324162,success,2026-03-03T03:17:59.053Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Lulu Hypermarket Locations,https://www.google.com/maps/place/Happy+Line+Auto+Spare+parts+%26+Electricity+W.L.L/data=!4m7!3m6!1s0x3e45cfaa6e739871:0x949d2a7c0d2aa8f3!8m2!3d25.2522474!4d51.5561979!16s%2Fg%2F11rvdrc0dp!19sChIJcZhzbqrPRT4R86gqDXwqnZQ?authuser=0&hl=en&rclk=1,Happy Line Auto Spare parts & Electricity W.L.L,notavailable,"Street-963 Al Matar Al Qadeem St, Doha",notavailable,3326 5499,0x3e45cfaa6e739871:0x949d2a7c0d2aa8f3,5.0,3,notavailable,notavailable,25.2522474,51.5561979,8 AM-1 PM4-10 PM,8 AM-1 PM4-10 PM,8 AM-1 PM4-10 PM,8 AM-1 PM4-10 PM,8 AM-1 PM4-10 PM,4-9 PM,8 AM-1 PM4-10 PM,0x3e45cfaa6e739871:0x949d2a7c0d2aa8f3,success,2026-03-03T03:18:42.630Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Lulu Hypermarket Locations,https://www.google.com/maps/place/Lucky+Car+Accessories/data=!4m7!3m6!1s0x3e45ddb670d5b2cf:0xfd80a3d2eb35e922!8m2!3d25.327656!4d51.4714938!16s%2Fg%2F11rn240gy8!19sChIJz7LVcLbdRT4RIuk169KjgP0?authuser=0&hl=en&rclk=1,Lucky Car Accessories,notavailable,"Madinat Khalifa St, Doha",notavailable,6662 8892,0x3e45ddb670d5b2cf:0xfd80a3d2eb35e922,3.8,4,notavailable,notavailable,25.327656,51.4714938,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45ddb670d5b2cf:0xfd80a3d2eb35e922,success,2026-03-03T03:18:50.392Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Lulu Hypermarket Locations,https://www.google.com/maps/place/CoolCare+Qatar/data=!4m7!3m6!1s0x83d96c5f88ab9ce1:0xb837c735e9bc349a!8m2!3d25.2930594!4d51.5119645!16s%2Fg%2F11yczgnnbh!19sChIJ4ZyriF9s2YMRmjS86TXHN7g?authuser=0&hl=en&rclk=1,CoolCare Qatar,notavailable,notavailable,coolcareqatar.com,3331 7806,0x83d96c5f88ab9ce1:0xb837c735e9bc349a,5.0,6,notavailable,notavailable,25.2930594,51.5119645,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x83d96c5f88ab9ce1:0xb837c735e9bc349a,success,2026-03-03T03:19:33.460Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Qatar Industrial Manufacturing Zone,https://www.google.com/maps/place/AYAT+GARAGE+AND+ENGINEERING+WORKSHOP+L.L.C/data=!4m7!3m6!1s0x3e45d1b2bd3d58e7:0x5612dfdcd7ce586f!8m2!3d25.2031817!4d51.4403845!16s%2Fg%2F11s6f6jhlt!19sChIJ51g9vbLRRT4Rb1jO19zfElY?authuser=0&hl=en&rclk=1,AYAT GARAGE AND ENGINEERING WORKSHOP L.L.C,notavailable,"18 Al Wakalat Street Industrial area Al wakalat Street, 18 Gate 38, Doha",wa.me,5086 2805,0x3e45d1b2bd3d58e7:0x5612dfdcd7ce586f,5.0,29,notavailable,notavailable,25.2031817,51.4403845,7 AM-7 PM,7 AM-12 PM3-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,Closed,7 AM-7 PM,0x3e45d1b2bd3d58e7:0x5612dfdcd7ce586f,success,2026-03-03T03:20:39.662Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Qatar Industrial Manufacturing Zone,https://www.google.com/maps/place/Mechanical+Industrial+Centre/data=!4m7!3m6!1s0x3e45d0ca6fb04959:0xb17034bb2fb0c553!8m2!3d25.2130696!4d51.4343713!16s%2Fg%2F11d_bv9hg5!19sChIJWUmwb8rQRT4RU8WwL7s0cLE?authuser=0&hl=en&rclk=1,Mechanical Industrial Centre,notavailable,"6C7M+6PH, Al-Rayyan",notavailable,4600249,0x3e45d0ca6fb04959:0xb17034bb2fb0c553,4.3,61,notavailable,notavailable,25.2130696,51.4343713,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,7 AM-7 PM,Closed,7 AM-7 PM,0x3e45d0ca6fb04959:0xb17034bb2fb0c553,success,2026-03-03T03:20:48.935Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Qatar Industrial Manufacturing Zone,https://www.google.com/maps/place/QIE+-+Quick+Service/data=!4m7!3m6!1s0x3e45d72e7174101f:0x877e01bec70580b4!8m2!3d25.1994585!4d51.4512072!16s%2Fg%2F1pp2vfjpj!19sChIJHxB0cS7XRT4RtIAFx74Bfoc?authuser=0&hl=en&rclk=1,QIE - Quick Service,notavailable,"Gate No 37 Street 14, Doha",qatari-industrial.com,4460 4015,0x3e45d72e7174101f:0x877e01bec70580b4,3.7,25,notavailable,notavailable,25.1994585,51.4512072,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,8 AM-5 PM,Closed,Closed,0x3e45d72e7174101f:0x877e01bec70580b4,success,2026-03-03T03:21:13.075Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Qatar Industrial Manufacturing Zone,https://www.google.com/maps/place/ACC+-+ENGINEERING+SERVICE+CENTER/data=!4m7!3m6!1s0x3e45db9d28c5f9d7:0x28b775b6a256ae75!8m2!3d25.2463957!4d51.4535379!16s%2Fg%2F11v_2r4yqk!19sChIJ1_nFKJ3bRT4Rda5WorZ1tyg?authuser=0&hl=en&rclk=1,ACC - ENGINEERING SERVICE CENTER,notavailable,"Unit no 3 , Building 61, Zone, 55 St 185, Doha",notavailable,5535 7070,0x3e45db9d28c5f9d7:0x28b775b6a256ae75,5.0,1,notavailable,notavailable,25.2463957,51.4535379,7 AM-8 PM,7 AM-8 PM,7 AM-8 PM,7 AM-8 PM,7 AM-8 PM,Closed,7 AM-8 PM,0x3e45db9d28c5f9d7:0x28b775b6a256ae75,success,2026-03-03T03:21:22.702Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Qatar Industrial Manufacturing Zone,https://www.google.com/maps/place/Al+AQSA+LANKA+TECHNICAL+GARAGE/data=!4m7!3m6!1s0x3e45d16e77b8ecad:0xc1a5d3dc128b9a52!8m2!3d25.2024075!4d51.4261073!16s%2Fg%2F11tgg7lc8t!19sChIJrey4d27RRT4RUpqLEtzTpcE?authuser=0&hl=en&rclk=1,Al AQSA LANKA TECHNICAL GARAGE,notavailable,"Near Ministry Of Labour, Industrial Area . Zone : 57 Al Kassarat Street, Street 13, Doha",notavailable,3136 3689,0x3e45d16e77b8ecad:0xc1a5d3dc128b9a52,5.0,6,notavailable,notavailable,25.2024075,51.4261073,8 AM-12 PM3-9 PM,8 AM-12 PM3:30-9 PM,8 AM-12 PM3-9 PM,8 AM-12 PM3-9 PM,8 AM-12 PM3-9 PM,9 AM-5 PM,8 AM-12 PM3-9 PM,0x3e45d16e77b8ecad:0xc1a5d3dc128b9a52,success,2026-03-03T03:21:31.242Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Qatar Industrial Manufacturing Zone,https://www.google.com/maps/place/Qatar+Automobile+Company+Mitsubishi+Fuso+Service+Center/data=!4m7!3m6!1s0x3e45d12d857b1cd5:0x93945b28fc60632e!8m2!3d25.2115853!4d51.4365564!16s%2Fg%2F11q97pw8s8!19sChIJ1Rx7hS3RRT4RLmNg_ChblJM?authuser=0&hl=en&rclk=1,Qatar Automobile Company Mitsubishi Fuso Service Center,notavailable,"6C6P+JJM, Street 10, Al-Rayyan",notavailable,4489 1650,0x3e45d12d857b1cd5:0x93945b28fc60632e,3.9,39,notavailable,notavailable,25.2115853,51.4365564,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,Monday-Sunday 24 Hours,0x3e45d12d857b1cd5:0x93945b28fc60632e,success,2026-03-03T03:21:39.570Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Al Karaana Lagoon,https://www.google.com/maps/place/Manila+Auto+Care+W.L.L./data=!4m7!3m6!1s0x3e45d7cb2cad6895:0x9aeaded624119f6a!8m2!3d25.1980353!4d51.4462596!16s%2Fg%2F11fsg_kqvz!19sChIJlWitLMvXRT4Rap8RJNbe6po?authuser=0&hl=en&rclk=1,Manila Auto Care W.L.L.,notavailable,"gate 14 26th St, Doha",notavailable,7077 3160,0x3e45d7cb2cad6895:0x9aeaded624119f6a,4.0,44,notavailable,notavailable,25.1980353,51.4462596,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,8 AM-12 AM,0x3e45d7cb2cad6895:0x9aeaded624119f6a,success,2026-03-03T03:23:13.804Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar F Ring Road,https://www.google.com/maps/place/Ashu+Auto+Maintenance+Services+Althumama/data=!4m7!3m6!1s0x3e45cf00120bd181:0xa8c3ff0b6acb697!8m2!3d25.2205199!4d51.563574!16s%2Fg%2F11y678bjjl!19sChIJgdELEgDPRT4Rl7astvA_jAo?authuser=0&hl=en&rclk=1,Ashu Auto Maintenance Services Althumama,notavailable,"zone 50, Building no 3 , shop 1 Building no, St 351, Doha",notavailable,3131 9020,0x3e45cf00120bd181:0xa8c3ff0b6acb697,4.9,35,notavailable,notavailable,25.2205199,51.563574,8 AM-1 PM4-10:30 PM,8 AM-1 PM4-10:30 PM,8 AM-1 PM4-10:30 PM,8 AM-1 PM4-10:30 PM,8 AM-1 PM4-10:30 PM,4-10 PM,8 AM-1 PM4-10:30 PM,0x3e45cf00120bd181:0xa8c3ff0b6acb697,success,2026-03-03T03:24:22.926Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar F Ring Road,https://www.google.com/maps/place/FIXORA+CAR+SERVICE/data=!4m7!3m6!1s0x3e45cfce9ce903b9:0xdc57303b887f432a!8m2!3d25.2286399!4d51.568297!16s%2Fg%2F11mzf1vgck!19sChIJuQPpnM7PRT4RKkN_iDswV9w?authuser=0&hl=en&rclk=1,FIXORA CAR SERVICE,notavailable,"St 351, Doha",notavailable,3359 1148,0x3e45cfce9ce903b9:0xdc57303b887f432a,notavailable,notavailable,notavailable,notavailable,25.2286399,51.568297,7 AM-1 PM4-11 PM,7 AM-1 PM4-11 PM,7 AM-1 PM4-11 PM,7 AM-1 PM4-11 PM,7 AM-1 PM4-11 PM,4-11 PM,7 AM-1 PM4-11 PM,0x3e45cfce9ce903b9:0xdc57303b887f432a,success,2026-03-03T03:24:31.243Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Hamad International Airport,https://www.google.com/maps/place/GWM+Quick+Service+Centre/data=!4m7!3m6!1s0x3e45cf15bca8a035:0x164cb5c9d6ad6bc0!8m2!3d25.2634719!4d51.5539561!16s%2Fg%2F11xnwq2rfy!19sChIJNaCovBXPRT4RwGut1sm1TBY?authuser=0&hl=en&rclk=1,GWM Quick Service Centre,notavailable,"Airport Road, Doha",gwmqatar.com,5571 0429,0x3e45cf15bca8a035:0x164cb5c9d6ad6bc0,3.3,6,notavailable,notavailable,25.2634719,51.5539561,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,8 AM-8 PM,Closed,8 AM-8 PM,0x3e45cf15bca8a035:0x164cb5c9d6ad6bc0,success,2026-03-03T03:26:11.322Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Doha Fort (Qal'at Doha),https://www.google.com/maps/place/AC+MAINTENANCE+C.+L.+T/data=!4m7!3m6!1s0x3e45cf90060c34f9:0x77f6933e0658205d!8m2!3d25.2363607!4d51.5576611!16s%2Fg%2F11h_wyqn1q!19sChIJ-TQMBpDPRT4RXSBYBj6T9nc?authuser=0&hl=en&rclk=1,AC MAINTENANCE C. L. T,notavailable,"6HP5+G3V, Al Hadara St, Doha",notavailable,5025 8706,0x3e45cf90060c34f9:0x77f6933e0658205d,5.0,13,notavailable,notavailable,25.2363607,51.5576611,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,0x3e45cf90060c34f9:0x77f6933e0658205d,success,2026-03-03T03:27:09.212Z,,,,,,,,,,,,,,,,,,,,
ac maintenance  for cars automobile Qatar Doha Convention Center,https://www.google.com/maps/place/Genesis+Qatar+Service+Center+-+Industrial+Area/data=!4m7!3m6!1s0x3e45d1eca7aa433f:0x13b2bb84b9afad69!8m2!3d25.2014602!4d51.4483666!16s%2Fg%2F11x6l800z7!19sChIJP0Oqp-zRRT4Raa2vuYS7shM?authuser=0&hl=en&rclk=1,Genesis Qatar Service Center - Industrial Area,notavailable,"24th St, Doha",genesis.com,800 8899,0x3e45d1eca7aa433f:0x13b2bb84b9afad69,4.6,14,notavailable,notavailable,25.2014602,51.4483666,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,8 AM-3 PM,Closed,8 AM-3 PM,0x3e45d1eca7aa433f:0x13b2bb84b9afad69,success,2026-03-03T03:27:29.575Z,,,,,,,,,,,,,,,,,,,,
